Id;Username;Email;Body
1185;user_3_2;antone@zemlak.example;Philosophy is the highest music.
"1184;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
1183;user_3_2;antone@zemlak.example;Beware the barrenness of a busy life.
1182;user_3_2;antone@zemlak.example;The unexamined life is not worth living.
1181;user_3_2;antone@zemlak.example;Good habits formed at youth make all the difference.
1180;user_3_2;antone@zemlak.example;Pleasure in the job puts perfection in the work.
1179;user_3_2;antone@zemlak.example;A few vices are sufficient to darken many virtues.
"1178;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
1177;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1176;user_3_2;antone@zemlak.example;Philosophy is the highest music.
1175;user_3_2;antone@zemlak.example;Only the educated are free.
1174;user_3_2;antone@zemlak.example;Love is composed of a single soul inhabiting two bodies.
"1173;user_3_2;antone@zemlak.example;Dignity does not consist in possessing honors, but in deserving them."
1172;user_3_2;antone@zemlak.example;The mind is not a vessel to be filled but a fire to be kindled.
"1171;user_3_2;antone@zemlak.example;The virtue of justice consists in moderation, as regulated by wisdom."
1170;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
"1169;user_3_2;antone@zemlak.example;Dignity does not consist in possessing honors, but in deserving them."
"1168;user_3_2;antone@zemlak.example;Know how to listen, and you will profit even from those who talk badly."
1167;user_3_2;antone@zemlak.example;There was never a genius without a tincture of madness.
1166;user_3_2;antone@zemlak.example;The mind is not a vessel to be filled but a fire to be kindled.
1165;user_3_2;antone@zemlak.example;The unexamined life is not worth living.
1164;user_3_2;antone@zemlak.example;Rhetoric is the art of ruling the minds of men.
1163;user_3_2;antone@zemlak.example;Only the educated are free.
1162;user_3_2;antone@zemlak.example;A few vices are sufficient to darken many virtues.
1161;user_3_2;antone@zemlak.example;Pleasure in the job puts perfection in the work.
1160;user_3_2;antone@zemlak.example;Rhetoric is the art of ruling the minds of men.
1159;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
"1158;user_3_2;antone@zemlak.example;Dignity does not consist in possessing honors, but in deserving them."
"1157;user_3_2;antone@zemlak.example;Know how to listen, and you will profit even from those who talk badly."
1156;user_3_2;antone@zemlak.example;It is impossible to begin to learn that which one thinks one already knows.
1155;user_3_2;antone@zemlak.example;It is impossible to begin to learn that which one thinks one already knows.
1154;user_3_2;antone@zemlak.example;Only the educated are free.
1153;user_3_2;antone@zemlak.example;The secret to humor is surprise.
1152;user_3_2;antone@zemlak.example;There was never a genius without a tincture of madness.
1151;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1150;user_3_2;antone@zemlak.example;Most people would rather give than get affection.
1149;user_3_2;antone@zemlak.example;Beware the barrenness of a busy life.
1148;user_3_2;antone@zemlak.example;A few vices are sufficient to darken many virtues.
"1147;user_3_2;antone@zemlak.example;Quality is not an act, it is a habit."
1146;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1145;user_3_2;antone@zemlak.example;Beware the barrenness of a busy life.
1144;user_3_2;antone@zemlak.example;Pleasure in the job puts perfection in the work.
1143;user_3_2;antone@zemlak.example;There was never a genius without a tincture of madness.
1142;user_3_2;antone@zemlak.example;The secret to humor is surprise.
1141;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
"1140;user_3_2;antone@zemlak.example;Dignity does not consist in possessing honors, but in deserving them."
"1139;user_3_2;antone@zemlak.example;Quality is not an act, it is a habit."
1138;user_3_2;antone@zemlak.example;Rhetoric is the art of ruling the minds of men.
"1137;user_3_2;antone@zemlak.example;The virtue of justice consists in moderation, as regulated by wisdom."
1136;user_3_2;antone@zemlak.example;The mind is not a vessel to be filled but a fire to be kindled.
1135;user_3_2;antone@zemlak.example;The secret to humor is surprise.
1134;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1133;user_3_2;antone@zemlak.example;Love is composed of a single soul inhabiting two bodies.
1132;user_3_2;antone@zemlak.example;The mind is not a vessel to be filled but a fire to be kindled.
1131;user_3_2;antone@zemlak.example;The secret to humor is surprise.
1130;user_3_2;antone@zemlak.example;Beware the barrenness of a busy life.
1129;user_3_2;antone@zemlak.example;Philosophy is the highest music.
1128;user_3_2;antone@zemlak.example;Only the educated are free.
1127;user_3_2;antone@zemlak.example;A few vices are sufficient to darken many virtues.
1126;user_3_2;antone@zemlak.example;Only the educated are free.
"1125;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
"1124;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
"1123;user_3_2;antone@zemlak.example;The virtue of justice consists in moderation, as regulated by wisdom."
1122;user_3_2;antone@zemlak.example;It is impossible to begin to learn that which one thinks one already knows.
"1121;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
1120;user_3_2;antone@zemlak.example;The unexamined life is not worth living.
1119;user_3_2;antone@zemlak.example;Love is composed of a single soul inhabiting two bodies.
1118;user_3_2;antone@zemlak.example;Good habits formed at youth make all the difference.
1117;user_3_2;antone@zemlak.example;Rhetoric is the art of ruling the minds of men.
"1116;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
1115;user_3_2;antone@zemlak.example;Most people would rather give than get affection.
1114;user_3_2;antone@zemlak.example;Most people would rather give than get affection.
1113;user_3_2;antone@zemlak.example;There was never a genius without a tincture of madness.
1112;user_3_2;antone@zemlak.example;Good habits formed at youth make all the difference.
1111;user_3_2;antone@zemlak.example;Philosophy is the highest music.
1110;user_3_2;antone@zemlak.example;It is impossible to begin to learn that which one thinks one already knows.
1109;user_3_2;antone@zemlak.example;Only the educated are free.
"1108;user_3_2;antone@zemlak.example;The virtue of justice consists in moderation, as regulated by wisdom."
1107;user_3_2;antone@zemlak.example;Love is composed of a single soul inhabiting two bodies.
1106;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1105;user_3_2;antone@zemlak.example;Pleasure in the job puts perfection in the work.
1104;user_3_2;antone@zemlak.example;The unexamined life is not worth living.
"1103;user_3_2;antone@zemlak.example;Know how to listen, and you will profit even from those who talk badly."
"1102;user_3_2;antone@zemlak.example;It's not what happens to you, but how you react to it that matters."
1101;user_3_2;antone@zemlak.example;Control thy passions lest they take vengence on thee.
1100;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
"1099;user_3_1;ayanna.beatty@abbott.example;The virtue of justice consists in moderation, as regulated by wisdom."
"1098;user_3_1;ayanna.beatty@abbott.example;It's not what happens to you, but how you react to it that matters."
1097;user_3_1;ayanna.beatty@abbott.example;Control thy passions lest they take vengence on thee.
1096;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
1095;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
"1094;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
"1093;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
"1092;user_3_1;ayanna.beatty@abbott.example;The virtue of justice consists in moderation, as regulated by wisdom."
1091;user_3_1;ayanna.beatty@abbott.example;Control thy passions lest they take vengence on thee.
1090;user_3_1;ayanna.beatty@abbott.example;It is impossible to begin to learn that which one thinks one already knows.
"1089;user_3_1;ayanna.beatty@abbott.example;It's not what happens to you, but how you react to it that matters."
1088;user_3_1;ayanna.beatty@abbott.example;Control thy passions lest they take vengence on thee.
1087;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1086;user_3_1;ayanna.beatty@abbott.example;Good habits formed at youth make all the difference.
"1085;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
1084;user_3_1;ayanna.beatty@abbott.example;The secret to humor is surprise.
1083;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
1082;user_3_1;ayanna.beatty@abbott.example;Beware the barrenness of a busy life.
1081;user_3_1;ayanna.beatty@abbott.example;Rhetoric is the art of ruling the minds of men.
"1080;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1079;user_3_1;ayanna.beatty@abbott.example;There was never a genius without a tincture of madness.
1078;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
1077;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1076;user_3_1;ayanna.beatty@abbott.example;Good habits formed at youth make all the difference.
1075;user_3_1;ayanna.beatty@abbott.example;Pleasure in the job puts perfection in the work.
1074;user_3_1;ayanna.beatty@abbott.example;It is impossible to begin to learn that which one thinks one already knows.
1073;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
1072;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
1071;user_3_1;ayanna.beatty@abbott.example;Rhetoric is the art of ruling the minds of men.
"1070;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
1069;user_3_1;ayanna.beatty@abbott.example;Pleasure in the job puts perfection in the work.
1068;user_3_1;ayanna.beatty@abbott.example;Rhetoric is the art of ruling the minds of men.
1067;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1066;user_3_1;ayanna.beatty@abbott.example;There was never a genius without a tincture of madness.
"1065;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1064;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
1063;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
1062;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1061;user_3_1;ayanna.beatty@abbott.example;It is impossible to begin to learn that which one thinks one already knows.
"1060;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
1059;user_3_1;ayanna.beatty@abbott.example;Beware the barrenness of a busy life.
"1058;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1057;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
1056;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
"1055;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
1054;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
1053;user_3_1;ayanna.beatty@abbott.example;Beware the barrenness of a busy life.
1052;user_3_1;ayanna.beatty@abbott.example;Beware the barrenness of a busy life.
"1051;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
1050;user_3_1;ayanna.beatty@abbott.example;The mind is not a vessel to be filled but a fire to be kindled.
"1049;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1048;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
"1047;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1046;user_3_1;ayanna.beatty@abbott.example;There was never a genius without a tincture of madness.
1045;user_3_1;ayanna.beatty@abbott.example;Pleasure in the job puts perfection in the work.
"1044;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
1043;user_3_1;ayanna.beatty@abbott.example;The unexamined life is not worth living.
1042;user_3_1;ayanna.beatty@abbott.example;Rhetoric is the art of ruling the minds of men.
1041;user_3_1;ayanna.beatty@abbott.example;Good habits formed at youth make all the difference.
1040;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
"1039;user_3_1;ayanna.beatty@abbott.example;The virtue of justice consists in moderation, as regulated by wisdom."
1038;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
"1037;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
1036;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1035;user_3_1;ayanna.beatty@abbott.example;Beware the barrenness of a busy life.
1034;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
1033;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
1032;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1031;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
"1030;user_3_1;ayanna.beatty@abbott.example;It's not what happens to you, but how you react to it that matters."
"1029;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
1028;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
1027;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
1026;user_3_1;ayanna.beatty@abbott.example;It is impossible to begin to learn that which one thinks one already knows.
1025;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
1024;user_3_1;ayanna.beatty@abbott.example;The mind is not a vessel to be filled but a fire to be kindled.
1023;user_3_1;ayanna.beatty@abbott.example;Philosophy is the highest music.
"1022;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
1021;user_3_1;ayanna.beatty@abbott.example;Control thy passions lest they take vengence on thee.
1020;user_3_1;ayanna.beatty@abbott.example;It is impossible to begin to learn that which one thinks one already knows.
1019;user_3_1;ayanna.beatty@abbott.example;Love is composed of a single soul inhabiting two bodies.
1018;user_3_1;ayanna.beatty@abbott.example;There was never a genius without a tincture of madness.
1017;user_3_1;ayanna.beatty@abbott.example;A few vices are sufficient to darken many virtues.
"1016;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
"1015;user_3_1;ayanna.beatty@abbott.example;Quality is not an act, it is a habit."
1014;user_3_1;ayanna.beatty@abbott.example;Only the educated are free.
1013;user_3_1;ayanna.beatty@abbott.example;There was never a genius without a tincture of madness.
"1012;user_3_1;ayanna.beatty@abbott.example;The virtue of justice consists in moderation, as regulated by wisdom."
"1011;user_3_1;ayanna.beatty@abbott.example;Know how to listen, and you will profit even from those who talk badly."
"1010;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1009;user_3_1;ayanna.beatty@abbott.example;The mind is not a vessel to be filled but a fire to be kindled.
"1008;user_3_1;ayanna.beatty@abbott.example;The virtue of justice consists in moderation, as regulated by wisdom."
1007;user_3_1;ayanna.beatty@abbott.example;Most people would rather give than get affection.
1006;user_3_1;ayanna.beatty@abbott.example;The unexamined life is not worth living.
"1005;user_3_1;ayanna.beatty@abbott.example;Dignity does not consist in possessing honors, but in deserving them."
1004;user_3_1;ayanna.beatty@abbott.example;Pleasure in the job puts perfection in the work.
1003;user_3_1;ayanna.beatty@abbott.example;Good habits formed at youth make all the difference.
1002;user_3_1;ayanna.beatty@abbott.example;The secret to humor is surprise.
1001;user_3_1;ayanna.beatty@abbott.example;Pleasure in the job puts perfection in the work.
1000;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
"999;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
"998;user_2_5;vinnie@spinka.test;Dignity does not consist in possessing honors, but in deserving them."
997;user_2_5;vinnie@spinka.test;Pleasure in the job puts perfection in the work.
996;user_2_5;vinnie@spinka.test;Philosophy is the highest music.
995;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
994;user_2_5;vinnie@spinka.test;There was never a genius without a tincture of madness.
"993;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
"992;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
991;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
990;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
989;user_2_5;vinnie@spinka.test;Philosophy is the highest music.
988;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
987;user_2_5;vinnie@spinka.test;Control thy passions lest they take vengence on thee.
986;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
985;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
"984;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
983;user_2_5;vinnie@spinka.test;Pleasure in the job puts perfection in the work.
982;user_2_5;vinnie@spinka.test;Philosophy is the highest music.
981;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
980;user_2_5;vinnie@spinka.test;Most people would rather give than get affection.
979;user_2_5;vinnie@spinka.test;Pleasure in the job puts perfection in the work.
"978;user_2_5;vinnie@spinka.test;Dignity does not consist in possessing honors, but in deserving them."
977;user_2_5;vinnie@spinka.test;Only the educated are free.
976;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
"975;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
974;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
973;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
972;user_2_5;vinnie@spinka.test;The secret to humor is surprise.
"971;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
970;user_2_5;vinnie@spinka.test;Only the educated are free.
"969;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
968;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
967;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
966;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
965;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
964;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
963;user_2_5;vinnie@spinka.test;The secret to humor is surprise.
962;user_2_5;vinnie@spinka.test;Control thy passions lest they take vengence on thee.
"961;user_2_5;vinnie@spinka.test;Dignity does not consist in possessing honors, but in deserving them."
960;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
959;user_2_5;vinnie@spinka.test;The secret to humor is surprise.
"958;user_2_5;vinnie@spinka.test;The virtue of justice consists in moderation, as regulated by wisdom."
957;user_2_5;vinnie@spinka.test;It is impossible to begin to learn that which one thinks one already knows.
956;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
955;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
"954;user_2_5;vinnie@spinka.test;The virtue of justice consists in moderation, as regulated by wisdom."
953;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
952;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
951;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
950;user_2_5;vinnie@spinka.test;Rhetoric is the art of ruling the minds of men.
949;user_2_5;vinnie@spinka.test;Good habits formed at youth make all the difference.
948;user_2_5;vinnie@spinka.test;There was never a genius without a tincture of madness.
947;user_2_5;vinnie@spinka.test;Most people would rather give than get affection.
"946;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
945;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
944;user_2_5;vinnie@spinka.test;Pleasure in the job puts perfection in the work.
"943;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
942;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
"941;user_2_5;vinnie@spinka.test;The virtue of justice consists in moderation, as regulated by wisdom."
940;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
939;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
938;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
"937;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
"936;user_2_5;vinnie@spinka.test;The virtue of justice consists in moderation, as regulated by wisdom."
"935;user_2_5;vinnie@spinka.test;The virtue of justice consists in moderation, as regulated by wisdom."
934;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
933;user_2_5;vinnie@spinka.test;Most people would rather give than get affection.
932;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
931;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
930;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
929;user_2_5;vinnie@spinka.test;Most people would rather give than get affection.
"928;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
927;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
926;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
925;user_2_5;vinnie@spinka.test;Only the educated are free.
924;user_2_5;vinnie@spinka.test;The mind is not a vessel to be filled but a fire to be kindled.
923;user_2_5;vinnie@spinka.test;Love is composed of a single soul inhabiting two bodies.
922;user_2_5;vinnie@spinka.test;Good habits formed at youth make all the difference.
921;user_2_5;vinnie@spinka.test;The secret to humor is surprise.
920;user_2_5;vinnie@spinka.test;It is impossible to begin to learn that which one thinks one already knows.
"919;user_2_5;vinnie@spinka.test;Know how to listen, and you will profit even from those who talk badly."
918;user_2_5;vinnie@spinka.test;Only the educated are free.
"917;user_2_5;vinnie@spinka.test;Know how to listen, and you will profit even from those who talk badly."
916;user_2_5;vinnie@spinka.test;Beware the barrenness of a busy life.
915;user_2_5;vinnie@spinka.test;Only the educated are free.
"914;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
913;user_2_5;vinnie@spinka.test;Most people would rather give than get affection.
912;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
911;user_2_5;vinnie@spinka.test;The secret to humor is surprise.
910;user_2_5;vinnie@spinka.test;It is impossible to begin to learn that which one thinks one already knows.
"909;user_2_5;vinnie@spinka.test;Know how to listen, and you will profit even from those who talk badly."
"908;user_2_5;vinnie@spinka.test;Know how to listen, and you will profit even from those who talk badly."
"907;user_2_5;vinnie@spinka.test;It's not what happens to you, but how you react to it that matters."
"906;user_2_5;vinnie@spinka.test;Quality is not an act, it is a habit."
905;user_2_5;vinnie@spinka.test;Control thy passions lest they take vengence on thee.
904;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
903;user_2_5;vinnie@spinka.test;A few vices are sufficient to darken many virtues.
902;user_2_5;vinnie@spinka.test;The unexamined life is not worth living.
901;user_2_5;vinnie@spinka.test;There was never a genius without a tincture of madness.
900;user_2_4;adolph_osinski@schoen.test;It is impossible to begin to learn that which one thinks one already knows.
899;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
898;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
"897;user_2_4;adolph_osinski@schoen.test;Quality is not an act, it is a habit."
896;user_2_4;adolph_osinski@schoen.test;The secret to humor is surprise.
895;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
894;user_2_4;adolph_osinski@schoen.test;There was never a genius without a tincture of madness.
893;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
892;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
"891;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
890;user_2_4;adolph_osinski@schoen.test;Love is composed of a single soul inhabiting two bodies.
889;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
888;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
"887;user_2_4;adolph_osinski@schoen.test;It's not what happens to you, but how you react to it that matters."
"886;user_2_4;adolph_osinski@schoen.test;It's not what happens to you, but how you react to it that matters."
"885;user_2_4;adolph_osinski@schoen.test;Know how to listen, and you will profit even from those who talk badly."
884;user_2_4;adolph_osinski@schoen.test;Pleasure in the job puts perfection in the work.
"883;user_2_4;adolph_osinski@schoen.test;Dignity does not consist in possessing honors, but in deserving them."
882;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
881;user_2_4;adolph_osinski@schoen.test;The mind is not a vessel to be filled but a fire to be kindled.
880;user_2_4;adolph_osinski@schoen.test;Only the educated are free.
879;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
878;user_2_4;adolph_osinski@schoen.test;Philosophy is the highest music.
"877;user_2_4;adolph_osinski@schoen.test;It's not what happens to you, but how you react to it that matters."
876;user_2_4;adolph_osinski@schoen.test;Pleasure in the job puts perfection in the work.
875;user_2_4;adolph_osinski@schoen.test;The secret to humor is surprise.
"874;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
873;user_2_4;adolph_osinski@schoen.test;The mind is not a vessel to be filled but a fire to be kindled.
872;user_2_4;adolph_osinski@schoen.test;It is impossible to begin to learn that which one thinks one already knows.
871;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
"870;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
"869;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
868;user_2_4;adolph_osinski@schoen.test;The mind is not a vessel to be filled but a fire to be kindled.
"867;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
866;user_2_4;adolph_osinski@schoen.test;The unexamined life is not worth living.
865;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
864;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
863;user_2_4;adolph_osinski@schoen.test;It is impossible to begin to learn that which one thinks one already knows.
862;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
861;user_2_4;adolph_osinski@schoen.test;Rhetoric is the art of ruling the minds of men.
860;user_2_4;adolph_osinski@schoen.test;It is impossible to begin to learn that which one thinks one already knows.
859;user_2_4;adolph_osinski@schoen.test;Love is composed of a single soul inhabiting two bodies.
858;user_2_4;adolph_osinski@schoen.test;Beware the barrenness of a busy life.
"857;user_2_4;adolph_osinski@schoen.test;Know how to listen, and you will profit even from those who talk badly."
856;user_2_4;adolph_osinski@schoen.test;Pleasure in the job puts perfection in the work.
855;user_2_4;adolph_osinski@schoen.test;The secret to humor is surprise.
854;user_2_4;adolph_osinski@schoen.test;The secret to humor is surprise.
"853;user_2_4;adolph_osinski@schoen.test;Dignity does not consist in possessing honors, but in deserving them."
852;user_2_4;adolph_osinski@schoen.test;Philosophy is the highest music.
851;user_2_4;adolph_osinski@schoen.test;There was never a genius without a tincture of madness.
850;user_2_4;adolph_osinski@schoen.test;Good habits formed at youth make all the difference.
849;user_2_4;adolph_osinski@schoen.test;It is impossible to begin to learn that which one thinks one already knows.
848;user_2_4;adolph_osinski@schoen.test;Love is composed of a single soul inhabiting two bodies.
847;user_2_4;adolph_osinski@schoen.test;There was never a genius without a tincture of madness.
846;user_2_4;adolph_osinski@schoen.test;There was never a genius without a tincture of madness.
845;user_2_4;adolph_osinski@schoen.test;The unexamined life is not worth living.
"844;user_2_4;adolph_osinski@schoen.test;Know how to listen, and you will profit even from those who talk badly."
"843;user_2_4;adolph_osinski@schoen.test;Know how to listen, and you will profit even from those who talk badly."
842;user_2_4;adolph_osinski@schoen.test;Rhetoric is the art of ruling the minds of men.
"841;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
840;user_2_4;adolph_osinski@schoen.test;The unexamined life is not worth living.
839;user_2_4;adolph_osinski@schoen.test;Most people would rather give than get affection.
838;user_2_4;adolph_osinski@schoen.test;Control thy passions lest they take vengence on thee.
837;user_2_4;adolph_osinski@schoen.test;There was never a genius without a tincture of madness.
"836;user_2_4;adolph_osinski@schoen.test;Know how to listen, and you will profit even from those who talk badly."
835;user_2_4;adolph_osinski@schoen.test;A few vices are sufficient to darken many virtues.
"834;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
833;user_2_4;adolph_osinski@schoen.test;Rhetoric is the art of ruling the minds of men.
"832;user_2_4;adolph_osinski@schoen.test;Quality is not an act, it is a habit."
"831;user_2_4;adolph_osinski@schoen.test;The virtue of justice consists in moderation, as regulated by wisdom."
830;user_2_4;adolph_osinski@schoen.test;Love is composed of a single soul inhabiting two bodies.
